InstitutionID,SecurityTicker,SharesHeld,ReportDate
002108-E,MHS.XX1,528,20070930
002108-E,MHS.XX1,316,20071231
002108-E,MHS.XX1,504,20080331
002108-E,SCRX,40,20071231
002108-E,SKYAY,20,20071231
002108-E,EAS,900,20070930
002108-E,EAS,1300,20071231
002108-E,EAS,1300,20080331
002108-E,CLX,3670,20061231
002108-E,CLX,1570,20070930
002108-E,CLX,1570,20071231
002108-E,CLX,1570,20080331
002108-E,FCX,86,20070930
002108-E,FCX,95,20071231
002108-E,FCX,86,20080331
002108-E,RRD,9990,20071231
002108-E,PSA,2155,20061231
002108-E,PSA,2155,20070331
002108-E,PSA,2155,20070930
002108-E,CMCSK,66650,20061231
002108-E,CMCSK,92587,20070331
002108-E,CMCSK,89287,20070630
002108-E,CMCSK,84060,20070930
002108-E,CMCSK,77650,20071231
002108-E,CMCSK,2457,20080331
002108-E,OXY,1139,20070930
002108-E,OXY,1064,20071231
002108-E,OXY,82,20080331
002108-E,EEP,8170,20061231
002108-E,EEP,17570,20070331
002108-E,EEP,20670,20070630
002108-E,EEP,22070,20070930
002108-E,EEP,22270,20071231
002108-E,EEP,20170,20080331
002108-E,SOV,76,20070930
002108-E,SOV,76,20071231
002108-E,SOV,76,20080331
002108-E,LUV,1500,20070930
002108-E,LUV,1500,20071231
002108-E,LUV,1500,20080331
002108-E,TMK,600,20070930
002108-E,TMK,600,20071231
002108-E,TMK,600,20080331
002108-E,STO,2200,20080331
002108-E,IRF,400,20070930
002108-E,IRF,426,20071231
002108-E,IRF,400,20080331
002108-E,KMT,104,20071231
002108-E,COH,7900,20061231
002108-E,COH,6400,20070331
002108-E,COH,6100,20070630
002108-E,COH,5900,20070930
002108-E,COH,6100,20071231
002108-E,COH,6100,20080331
002108-E,IMO,12000,20061231
002108-E,IMO,10000,20070331
002108-E,IMO,9000,20070630
002108-E,IMO,9000,20070930
002108-E,IMO,9000,20071231
002108-E,IMO,9000,20080331
002108-E,EIX,600,20070930
002108-E,EIX,600,20071231
002108-E,BRK.B,3713,20061231
002108-E,BRK.B,3653,20070331
002108-E,BRK.B,3527,20070630
002108-E,BRK.B,3987,20070930
002108-E,BRK.B,3996,20071231
002108-E,BRK.B,2959,20080331
002108-E,TEF,3399,20061231
002108-E,TEF,3031,20070331
002108-E,TEF,1795,20070930
002108-E,TEF,1813,20071231
002108-E,TEF,1795,20080331
002108-E,GLF,1157423,20061231
002108-E,GLF,1173395,20070331
002108-E,GLF,1111934,20070630
002108-E,GLF,1114725,20070930
002108-E,GLF,1130715,20071231
002108-E,GLF,1029667,20080331
002108-E,WBC,25,20080331
002108-E,IPRT,11449,20061231
002108-E,JPM,769676,20061231
002108-E,JPM,753016,20070331
002108-E,JPM,720466,20070630
002108-E,JPM,788015,20070930
002108-E,JPM,780045,20071231
002108-E,JPM,455160,20080331
002108-E,AIZ,16,20071231
002108-E,GNW,696152,20061231
002108-E,GNW,636290,20070331
002108-E,GNW,620465,20070630
002108-E,GNW,599885,20070930
002108-E,GNW,2648,20071231
002108-E,GNW,1648,20080331
002108-E,E,16,20071231
002108-E,BLC,8900,20070930
002108-E,BLC,8900,20071231
002108-E,BLC,8900,20080331
002108-E,LOW,56810,20061231
002108-E,LOW,54560,20070331
002108-E,LOW,21380,20070630
002108-E,LOW,12105,20070930
002108-E,LOW,12280,20071231
002108-E,LOW,12930,20080331
002108-E,LRCX,33,20071231
002108-E,PX,621653,20061231
002108-E,PX,623688,20070331
002108-E,PX,611628,20070630
002108-E,PX,607041,20070930
002108-E,PX,591960,20071231
002108-E,PX,399282,20080331
002108-E,SKS,150,20070930
002108-E,SKS,150,20071231
002108-E,SKS,150,20080331
002108-E,HSC,4000,20061231
002108-E,HSC,8000,20070331
002108-E,HSC,8000,20070630
002108-E,HSC,8000,20070930
002108-E,HSC,8000,20071231
002108-E,HSC,8000,20080331
002108-E,GME,232,20071231
002108-E,GRMN,148,20080331
002108-E,PPL,11712,20061231
002108-E,PPL,11712,20070331
002108-E,PPL,8112,20070630
002108-E,PPL,8312,20070930
002108-E,PPL,8312,20071231
002108-E,PPL,8312,20080331
002108-E,MRO,176206,20061231
002108-E,MRO,10395,20070331
002108-E,MRO,20870,20070630
002108-E,MRO,40280,20070930
002108-E,MRO,40660,20071231
002108-E,MRO,22200,20080331
002108-E,CS,8,20070930
002108-E,CS,8,20071231
002108-E,CS,8,20080331
002108-E,CSX,3474,20070930
002108-E,CSX,3474,20071231
002108-E,CSX,1881,20080331
002108-E,FNMA,881,20070930
002108-E,FNMA,581,20071231
002108-E,FNMA,1318,20080331
002108-E,SSP,200,20070930
002108-E,SSP,235,20071231
002108-E,SSP,200,20080331
002108-E,AA,33960,20061231
002108-E,AA,24716,20070331
002108-E,AA,22176,20070630
002108-E,AA,21616,20070930
002108-E,AA,20846,20071231
002108-E,AA,15559,20080331
002108-E,JEC,62,20071231
002108-E,PVR,7060,20070630
002108-E,PVR,7060,20070930
002108-E,PVR,7060,20071231
002108-E,PVR,7060,20080331
002108-E,PKI,69,20070930
002108-E,SNDK,44,20071231
002108-E,MIICF,89,20071231
002108-E,AT.XX1,6067,20061231
002108-E,AT.XX1,6017,20070331
002108-E,AT.XX1,5475,20070630
002108-E,AT.XX1,5329,20070930
002108-E,ALU,157900,20061231
002108-E,ALU,246742,20070331
002108-E,ALU,237693,20070630
002108-E,ALU,61990,20070930
002108-E,ALU,4101,20071231
002108-E,ALU,3763,20080331
002108-E,DHR,38,20070930
002108-E,DHR,38,20071231
002108-E,DHR,38,20080331
002108-E,MHK,119,20070930
002108-E,SKM,104,20070930
002108-E,SKM,5,20071231
002108-E,SKM,39,20080331
002108-E,EWBC,47,20071231
002108-E,EFX,200,20070930
002108-E,EFX,245,20071231
002108-E,EFX,200,20080331
002108-E,TBL,25933,20061231
002108-E,TBL,35673,20070331
002108-E,TBL,36608,20070630
002108-E,TBL,37608,20070930
002108-E,TBL,1175,20071231
002108-E,TBL,1175,20080331
002108-E,ING,28,20071231
002108-E,CHT,7,20070930
002108-E,CHT,23,20071231
002108-E,HUM,11277,20061231
002108-E,HUM,7807,20070331
002108-E,HUM,7991,20070630
002108-E,HUM,8348,20070930
002108-E,HUM,14049,20071231
002108-E,HUM,12023,20080331
002108-E,WY,400,20070930
002108-E,WY,1025,20071231
002108-E,WY,1000,20080331
002108-E,GHC,2,20070930
002108-E,BJS,58,20070930
002108-E,BJS,1000,20080331
002108-E,MATR.XX2,250,20080331
002108-E,DSI,7350,20071231
002108-E,DSI,6600,20080331
002108-E,NIO,2100,20070930
002108-E,NIO,2100,20071231
002108-E,NIO,2100,20080331
002108-E,PHK,9714,20070930
002108-E,PHK,8052,20071231
002108-E,PHK,6539,20080331
002108-E,XRX,134,20070930
002108-E,XRX,501,20080331
002108-E,TDC,669036,20071231
002108-E,TDC,468689,20080331
002108-E,SPGI,14606,20061231
002108-E,SPGI,11436,20070331
002108-E,SPGI,11966,20070630
002108-E,SPGI,10426,20070930
002108-E,SPGI,41770,20071231
002108-E,SPGI,36025,20080331
002108-E,NSP,47,20070930
002108-E,ITT,3660,20061231
002108-E,ITT,1579,20070930
002108-E,ITT,1560,20071231
002108-E,ITT,1560,20080331
002108-E,SYK,63172,20061231
002108-E,SYK,88242,20070331
002108-E,SYK,85667,20070630
002108-E,SYK,99307,20070930
002108-E,SYK,98337,20071231
002108-E,SYK,98407,20080331
002108-E,UBSN,20,20071231
002108-E,ADI,58,20070930
002108-E,ADI,63,20071231
002108-E,GE,1993277,20061231
002108-E,GE,1972508,20070331
002108-E,GE,1915746,20070630
002108-E,GE,1972124,20070930
002108-E,GE,1769997,20071231
002108-E,GE,1400636,20080331
002108-E,CREE,56,20071231
002108-E,CREE,282,20080331
002108-E,MDU,32,20071231
002108-E,PRK,7876,20070630
002108-E,PRK,3000,20070930
002108-E,PRK,2500,20071231
002108-E,PRK,2500,20080331
002108-E,NEM,107525,20061231
002108-E,NEM,106025,20070331
002108-E,NEM,45475,20070630
002108-E,NEM,45675,20070930
002108-E,NEM,46029,20071231
002108-E,NEM,46680,20080331
002108-E,PCXCQ,41,20071231
002108-E,PCXCQ,41,20080331
002108-E,TSM,41,20071231
002108-E,SE,55412,20070331
002108-E,SE,42273,20070630
002108-E,SE,12948,20070930
002108-E,SE,11308,20071231
002108-E,SE,8433,20080331
002108-E,GR,27,20070930
002108-E,GR,41,20071231
002108-E,BTUUQ,400,20070930
002108-E,BTUUQ,400,20071231
002108-E,BTUUQ,599,20080331
002108-E,APD,6465,20061231
002108-E,APD,7165,20070331
002108-E,APD,6965,20070630
002108-E,APD,8465,20070930
002108-E,APD,7415,20071231
002108-E,APD,8232,20080331
002108-E,EA,85,20071231
002108-E,KSE,7337,20061231
002108-E,KSE,5522,20070331
002108-E,KSE,5319,20070630
002108-E,NVLS.XX1,155,20070930
002108-E,NVLS.XX1,155,20071231
002108-E,BA,1300,20070930
002108-E,BA,1518,20071231
002108-E,BA,200,20080331
002108-E,SPN,66535,20061231
002108-E,SPN,65635,20070331
002108-E,SPN,107000,20070630
002108-E,SPN,100790,20070930
002108-E,SPN,98840,20071231
002108-E,SPN,122455,20080331
002108-E,AFG,332,20070930
002108-E,AFG,359,20071231
002108-E,AFG,332,20080331
002108-E,DHY,23401,20070930
002108-E,DHY,3750,20071231
002108-E,DHY,3750,20080331
002108-E,BLK,2100,20061231
002108-E,BLK,1470,20070331
002108-E,BLK,1470,20070630
002108-E,BLK,1470,20070930
002108-E,BLK,1470,20071231
002108-E,BLK,1470,20080331
002108-E,WB.PRB,20900,20070331
002108-E,WB.PRB,20900,20070630
002108-E,OSK,31,20071231
002108-E,OSK,50,20080331
002108-E,VRGY,878,20070930
002108-E,VRGY,793,20071231
002108-E,VRGY,793,20080331
002108-E,TNE,7000,20080331
002108-E,TOL,229580,20070331
002108-E,TOL,158635,20070630
002108-E,TOL,63625,20070930
002108-E,TOL,208,20071231
002108-E,TOL,713,20080331
002108-E,NCT,6300,20070930
002108-E,NCT,1200,20071231
002108-E,GTI,33200,20061231
002108-E,GTI,33200,20070331
002108-E,GTI,12000,20070630
002108-E,GTI,71,20071231
002108-E,AFL,1555,20070930
002108-E,AFL,1415,20071231
002108-E,AFL,1727,20080331
002108-E,CE,73,20071231
002108-E,INTC,88877,20061231
002108-E,INTC,94010,20070331
002108-E,INTC,86847,20070630
002108-E,INTC,91000,20070930
002108-E,INTC,92368,20071231
002108-E,INTC,175298,20080331
002108-E,HST,310,20070930
002108-E,HST,45,20071231
002108-E,MUR,250,20070930
002108-E,MUR,280,20071231
002108-E,MUR,250,20080331
002108-E,JCP,150832,20061231
002108-E,JCP,173443,20070331
002108-E,JCP,172341,20070630
002108-E,JCP,181809,20070930
002108-E,JCP,173317,20071231
002108-E,JCP,26441,20080331
002108-E,NCC,3100,20070930
002108-E,APC,25254,20061231
002108-E,APC,35144,20070331
002108-E,APC,35144,20070630
002108-E,APC,35124,20070930
002108-E,APC,35146,20071231
002108-E,APC,35124,20080331
002108-E,RYN,600,20070930
002108-E,RYN,600,20071231
002108-E,RYN,600,20080331
002108-E,HES,1060,20070930
002108-E,HES,1060,20071231
002108-E,HES,197,20080331
002108-E,TXI,20200,20070930
002108-E,TXI,20200,20071231
002108-E,TXI,200,20080331
002108-E,WM,568,20080331
002108-E,T,218124,20061231
002108-E,T,474612,20070331
002108-E,T,951209,20070630
002108-E,T,1036807,20070930
002108-E,T,998420,20071231
002108-E,T,678228,20080331
002108-E,HRS,219,20071231
002108-E,HRS,200,20080331
002108-E,TOT,17,20071231
002108-E,EQT,18298,20061231
002108-E,EQT,23484,20070331
002108-E,EQT,22684,20070630
002108-E,EQT,23579,20070930
002108-E,EQT,23052,20071231
002108-E,EQT,18824,20080331
002108-E,PHO,600,20071231
002108-E,PHO,600,20080331
002108-E,SATS,1360,20080331
002108-E,ORAN,35,20071231
002108-E,WEBX,7570,20061231
002108-E,DESCQ,6500,20070930
002108-E,DESCQ,6500,20071231
002108-E,DESCQ,6500,20080331
002108-E,FRPH,4400,20061231
002108-E,FRPH,4400,20070331
002108-E,FRPH,4400,20070630
002108-E,FRPH,4400,20070930
002108-E,FRPH,4400,20071231
002108-E,FRPH,4400,20080331
002108-E,ABT,20142,20061231
002108-E,ABT,21270,20070331
002108-E,ABT,21955,20070630
002108-E,ABT,21855,20070930
002108-E,ABT,21955,20071231
002108-E,ABT,20191,20080331
002108-E,TMX,14,20071231
002108-E,SWK,600,20070930
002108-E,SWK,600,20071231
002108-E,SWK,600,20080331
002108-E,NBR,7860,20061231
002108-E,NBR,2810,20070930
002108-E,NBR,2607,20071231
002108-E,NBR,158735,20080331
002108-E,DNB,6820,20061231
002108-E,DNB,6420,20070331
002108-E,DNB,6320,20070630
002108-E,DNB,6000,20070930
002108-E,DNB,5882,20071231
002108-E,DNB,3590,20080331
002108-E,HRB,80,20070930
002108-E,HRB,85,20071231
002108-E,HRB,76,20080331
002108-E,BAC,1734318,20061231
002108-E,BAC,1733296,20070331
002108-E,BAC,1708856,20070630
002108-E,BAC,1784650,20070930
002108-E,BAC,1848026,20071231
002108-E,BAC,1496297,20080331
002108-E,ACIIQ,810,20070930
002108-E,ACIIQ,810,20071231
002108-E,ACIIQ,810,20080331
002108-E,JWN,444125,20070331
002108-E,JWN,577662,20070630
002108-E,JWN,596300,20070930
002108-E,JWN,534389,20071231
002108-E,JWN,383193,20080331
002108-E,C.PRW,8200,20070331
002108-E,C.PRW,8200,20070630
002108-E,ATHR,56,20071231
002108-E,AEE,3763,20061231
002108-E,AEE,5263,20070331
002108-E,AEE,3270,20070930
002108-E,AEE,3270,20071231
002108-E,AEE,3323,20080331
002108-E,ALL,459860,20061231
002108-E,ALL,419104,20070331
002108-E,ALL,148767,20070630
002108-E,ALL,143868,20070930
002108-E,ALL,128784,20071231
002108-E,ALL,102561,20080331
002108-E,CCL,3800,20070930
002108-E,CCL,3850,20071231
002108-E,CBS,2944,20070930
002108-E,CBS,3042,20071231
002108-E,CBS,2944,20080331
002108-E,NVDA,15800,20061231
002108-E,NVDA,11300,20070331
002108-E,NVDA,11300,20070630
002108-E,NVDA,18225,20070930
002108-E,NVDA,18415,20071231
002108-E,NVDA,18955,20080331
002108-E,ANF,107940,20070331
002108-E,ANF,104060,20070630
002108-E,ANF,135035,20070930
002108-E,ANF,137028,20071231
002108-E,ANF,99095,20080331
002108-E,NQJ,6250,20070930
002108-E,MBI,38,20080331
002108-E,ATO,48348,20061231
002108-E,ATO,32360,20070331
002108-E,ATO,19520,20070630
002108-E,ATO,4480,20070930
002108-E,ATO,4290,20071231
002108-E,ATO,4290,20080331
002108-E,MIL.XX1,300,20070930
002108-E,MIL.XX1,300,20071231
002108-E,MIL.XX1,300,20080331
002108-E,PBCI,20000,20061231
002108-E,PBCI,20000,20070331
002108-E,PBCI,20000,20070630
002108-E,PBCI,20000,20070930
002108-E,PBCI,15000,20071231
002108-E,BCS.PR,22000,20061231
002108-E,BCS.PR,22000,20070331
002108-E,BCS.PR,22000,20070630
002108-E,BCS.PR,22000,20070930
002108-E,BCS.PR,22000,20071231
002108-E,BCS.PR,22000,20080331
002108-E,CITGQ,127479,20061231
002108-E,CITGQ,394304,20070331
002108-E,CITGQ,387289,20070630
002108-E,CITGQ,243853,20070930
002108-E,CITGQ,149330,20071231
002108-E,CITGQ,19810,20080331
002108-E,STAR,14232,20061231
002108-E,STAR,14792,20070331
002108-E,STAR,16403,20070630
002108-E,STAR,18067,20070930
002108-E,STAR,10945,20071231
002108-E,STAR,4455,20080331
002108-E,BDX,546620,20061231
002108-E,BDX,600195,20070331
002108-E,BDX,567225,20070630
002108-E,BDX,573236,20070930
002108-E,BDX,546495,20071231
002108-E,BDX,392214,20080331
002108-E,NFG,694979,20070331
002108-E,NFG,987547,20070630
002108-E,NFG,1038443,20070930
002108-E,NFG,1083846,20071231
002108-E,NFG,720428,20080331
002108-E,CXW,5100,20070331
002108-E,CXW,5900,20070630
002108-E,CXW,19900,20070930
002108-E,CXW,22600,20071231
002108-E,CXW,23330,20080331
002108-E,THC,879,20080331
002108-E,NUAN,493,20071231
002108-E,NDAQ,147,20071231
002108-E,DGX,31,20070930
002108-E,USB,990687,20061231
002108-E,USB,980990,20070331
002108-E,USB,902259,20070630
002108-E,USB,950313,20070930
002108-E,USB,1034138,20071231
002108-E,USB,499474,20080331
002108-E,AMAT,175,20070930
002108-E,AMAT,175,20071231
002108-E,AMAT,175,20080331
002108-E,SUNEQ,252,20071231
002108-E,SUNEQ,350,20080331
002108-E,CROX,94,20071231
002108-E,MDY,400,20070930
002108-E,MDY,400,20071231
002108-E,WBA,33670,20061231
002108-E,WBA,31920,20070331
002108-E,WBA,33920,20070630
002108-E,WBA,29220,20070930
002108-E,WBA,26057,20071231
002108-E,WBA,10020,20080331
002108-E,FLIR,196,20071231
002108-E,DF,1592,20070930
002108-E,DF,1592,20071231
002108-E,DF,1216,20080331
002108-E,CMG.B,504,20070930
002108-E,CMG.B,504,20071231
002108-E,CMG.B,95,20080331
002108-E,CHD,2900,20070930
002108-E,CHD,3050,20071231
002108-E,CHD,150,20080331
002108-E,BRL.XX1,82,20070930
002108-E,BRL.XX1,32,20071231
002108-E,BRL.XX1,350,20080331
002108-E,USB.PRI,15070,20061231
002108-E,USB.PRI,15070,20070331
002108-E,USB.PRI,15070,20070630
002108-E,GLW,18084,20061231
002108-E,GLW,18084,20070331
002108-E,GLW,18084,20070630
002108-E,GLW,19082,20070930
002108-E,GLW,130182,20071231
002108-E,GLW,130682,20080331
002108-E,ETM,180,20070930
002108-E,MSK,48000,20070630
002108-E,STX,12600,20061231
002108-E,STX,2000,20070930
002108-E,STX,2063,20071231
002108-E,TRMB,42,20071231
002108-E,GNTX,52,20071231
002108-E,ABI.XX1,32,20071231
002108-E,AYE,53691,20061231
002108-E,AYE,41311,20070331
002108-E,AYE,40291,20070630
002108-E,AYE,38316,20070930
002108-E,AYE,28316,20071231
002108-E,AYE,9981,20080331
002108-E,RNR,33,20080331
002108-E,MHI,11057,20070930
002108-E,MHI,11095,20071231
002108-E,MHI,5876,20080331
002108-E,FMCN,81,20071231
002108-E,NSRGY,118941,20061231
002108-E,NSRGY,114006,20070331
002108-E,NSRGY,106291,20070630
002108-E,GMRRQ,1250,20080331
002108-E,MMM,259571,20061231
002108-E,MMM,213957,20070331
002108-E,MMM,68544,20070630
002108-E,MMM,59973,20070930
002108-E,MMM,53841,20071231
002108-E,MMM,40018,20080331
002108-E,FTO,43,20071231
002108-E,FTO,4000,20080331
002108-E,DOW,5458,20070331
002108-E,DOW,5050,20070630
002108-E,DOW,5050,20070930
002108-E,DOW,5095,20071231
002108-E,DOW,3395,20080331
002108-E,BCS,400,20080331
002108-E,YHOO,8108,20061231
002108-E,YHOO,7008,20070930
002108-E,YHOO,7008,20071231
002108-E,YHOO,8197,20080331
002108-E,SHAW,36,20080331
002108-E,UNH,18007,20061231
002108-E,UNH,27605,20070331
002108-E,UNH,26863,20070630
002108-E,UNH,27723,20070930
002108-E,UNH,26402,20071231
002108-E,UNH,25932,20080331
002108-E,LYO,2000,20070930
002108-E,GIM,22800,20070930
002108-E,GIM,16800,20071231
002108-E,GIM,4200,20080331
002108-E,NG,1700,20070930
002108-E,CHK,20500,20061231
002108-E,CHK,20500,20070331
002108-E,CHK,20500,20070630
002108-E,CHK,20589,20070930
002108-E,CHK,20500,20071231
002108-E,CHK,21480,20080331
002108-E,MLNM,322,20080331
002108-E,AAPL,29240,20061231
002108-E,AAPL,22940,20070331
002108-E,AAPL,3080,20070630
002108-E,AAPL,3080,20070930
002108-E,AAPL,3237,20071231
002108-E,AAPL,3180,20080331
002108-E,BB,192,20071231
002108-E,SEOAY,72,20071231
002108-E,HFC,14,20071231
002108-E,CX,133982,20061231
002108-E,CX,134024,20070331
002108-E,CX,126850,20070630
002108-E,CX,124991,20070930
002108-E,CX,86300,20071231
002108-E,CX,93542,20080331
002108-E,JOY,32,20070930
002108-E,JOY,200,20071231
002108-E,JOY,200,20080331
002108-E,HOLX,25,20080331
002108-E,BEAM,100,20070930
002108-E,BEAM,100,20071231
002108-E,BEAM,100,20080331
002108-E,TD,565,20070930
002108-E,TD,565,20071231
002108-E,TD,565,20080331
002108-E,BYD,39,20071231
002108-E,VZ,924596,20061231
002108-E,VZ,1188848,20070331
002108-E,VZ,1321450,20070630
002108-E,VZ,1387205,20070930
002108-E,VZ,1346895,20071231
002108-E,VZ,956021,20080331
002108-E,PNW,1300,20070930
002108-E,PNW,1300,20071231
002108-E,PNW,1300,20080331
002108-E,CTSH,2000,20070930
002108-E,CTSH,4315,20071231
002108-E,CTSH,4000,20080331
002108-E,AMZN,121,20071231
002108-E,GILD,24916,20061231
002108-E,GILD,24850,20070331
002108-E,GILD,49700,20070630
002108-E,GILD,49700,20070930
002108-E,GILD,50155,20071231
002108-E,GILD,53478,20080331
002108-E,FNFG,3000,20071231
002108-E,FNFG,3000,20080331
002108-E,DUK,292572,20061231
002108-E,DUK,75923,20070331
002108-E,DUK,70707,20070630
002108-E,DUK,76207,20070930
002108-E,DUK,75507,20071231
002108-E,DUK,75307,20080331
002108-E,MAT,198,20080331
002108-E,CEDCQ,66,20071231
002108-E,LSI,100,20070930
002108-E,LSI,100,20071231
002108-E,LSI,100,20080331
002108-E,TKR,63,20071231
002108-E,MMC,19685,20061231
002108-E,MMC,19685,20070331
002108-E,MMC,21610,20070630
002108-E,MMC,21677,20070930
002108-E,MMC,20710,20071231
002108-E,MMC,20580,20080331
002108-E,PG,1059870,20061231
002108-E,PG,1056593,20070331
002108-E,PG,1042774,20070630
002108-E,PG,1066655,20070930
002108-E,PG,1068592,20071231
002108-E,PG,780843,20080331
002108-E,TROW,97,20071231
002108-E,SNY,187696,20061231
002108-E,SNY,200936,20070331
002108-E,SNY,181911,20070630
002108-E,SNY,178376,20070930
002108-E,SNY,175871,20071231
002108-E,SNY,171206,20080331
002108-E,SJT,11000,20061231
002108-E,SJT,11000,20070331
002108-E,SJT,11000,20070630
002108-E,SJT,11000,20070930
002108-E,SJT,11000,20071231
002108-E,SJT,11000,20080331
002108-E,LPT,100,20080331
002108-E,MS,696374,20061231
002108-E,MS,689298,20070331
002108-E,MS,594012,20070630
002108-E,MS,621205,20070930
002108-E,MS,586415,20071231
002108-E,MS,514133,20080331
002108-E,PXP,1700,20070930
002108-E,PXP,1000,20071231
002108-E,PXP,1000,20080331
002108-E,ADP,6412,20061231
002108-E,ADP,6402,20070331
002108-E,ADP,6402,20070630
002108-E,ADP,6402,20070930
002108-E,ADP,6202,20071231
002108-E,ADP,4202,20080331
002108-E,ARRS,144,20071231
002108-E,KEY.PRD,30000,20061231
002108-E,KEY.PRD,30000,20070331
002108-E,KEY.PRD,30000,20070630
002108-E,GDI,21,20071231
002108-E,HW,512,20080331
002108-E,STR,3600,20070930
002108-E,STR,3655,20071231
002108-E,STR,4200,20080331
002108-E,BIIB,615,20070930
002108-E,BIIB,681,20071231
002108-E,BIIB,615,20080331
002108-E,CAT,812077,20061231
002108-E,CAT,797218,20070331
002108-E,CAT,774902,20070630
002108-E,CAT,805032,20070930
002108-E,CAT,810163,20071231
002108-E,CAT,674606,20080331
002108-E,EBAY,65410,20061231
002108-E,EBAY,62910,20070331
002108-E,EBAY,62910,20070630
002108-E,EBAY,62910,20070930
002108-E,EBAY,62910,20071231
002108-E,EBAY,62585,20080331
002108-E,PGF,2000,20070930
002108-E,PGF,2000,20071231
002108-E,PGF,2000,20080331
002108-E,OSGIQ,19430,20061231
002108-E,OSGIQ,18930,20070331
002108-E,OSGIQ,18930,20070630
002108-E,OSGIQ,21930,20070930
002108-E,OSGIQ,93470,20071231
002108-E,OSGIQ,63140,20080331
002108-E,AIG,66306,20061231
002108-E,AIG,59027,20070331
002108-E,AIG,551684,20070630
002108-E,AIG,602912,20070930
002108-E,AIG,595015,20071231
002108-E,AIG,498603,20080331
002108-E,BHE,100,20080331
002108-E,XRAY,11000,20061231
002108-E,XRAY,10600,20070331
002108-E,XRAY,10000,20070630
002108-E,XRAY,10000,20070930
002108-E,XRAY,10043,20071231
002108-E,XRAY,9200,20080331
002108-E,SRE,14617,20061231
002108-E,SRE,11623,20070331
002108-E,GWW,825,20080331
002108-E,DIA,1800,20061231
002108-E,DIA,1800,20070331
002108-E,DIA,1800,20070630
002108-E,DIA,1800,20070930
002108-E,DIA,1400,20071231
002108-E,DIA,1400,20080331
002108-E,TXN,1104315,20061231
002108-E,TXN,1107266,20070331
002108-E,TXN,1091805,20070630
002108-E,TXN,1102596,20070930
002108-E,TXN,1084079,20071231
002108-E,TXN,818081,20080331
002108-E,DOX,51900,20061231
002108-E,DOX,15400,20070331
002108-E,DOX,13700,20070630
002108-E,DOX,14528,20070930
002108-E,DOX,13300,20071231
002108-E,DOX,13300,20080331
002108-E,SON,49996,20061231
002108-E,SON,43706,20070331
002108-E,SON,39506,20070630
002108-E,SON,35825,20070930
002108-E,SON,35825,20071231
002108-E,SON,35825,20080331
002108-E,PBT,2500,20070930
002108-E,PBT,2500,20071231
002108-E,PBT,2500,20080331
002108-E,NXQ,2665,20070930
002108-E,NXQ,2665,20071231
002108-E,NXQ,2665,20080331
002108-E,GLT,3000,20070930
002108-E,SNE,12,20071231
002108-E,SNE,110,20080331
002108-E,IT,26,20070930
002108-E,SIRI,25000,20070930
002108-E,SIRI,25000,20071231
002108-E,SIRI,26000,20080331
002108-E,NYVTX,8063,20061231
002108-E,NYVTX,5621,20070331
002108-E,NYVTX,5621,20070630
002108-E,EFA,5000,20070331
002108-E,EFA,5000,20070630
002108-E,EFA,5000,20070930
002108-E,EFA,5008,20071231
002108-E,NYT,85,20071231
002108-E,BIP,6,20080331
002108-E,AEP,695,20070930
002108-E,AEP,695,20071231
002108-E,AEP,831,20080331
002108-E,MBVT,2000,20070930
002108-E,MBVT,2000,20071231
002108-E,MBVT,2000,20080331
002108-E,CMG,37,20071231
002108-E,KEY,1050,20070930
002108-E,KEY,25,20080331
002108-E,THG,844,20070930
002108-E,THG,878,20071231
002108-E,THG,844,20080331
002108-E,BNA,9700,20070930
002108-E,BNA,9700,20071231
002108-E,SLB,435801,20061231
002108-E,SLB,521464,20070331
002108-E,SLB,619029,20070630
002108-E,SLB,615789,20070930
002108-E,SLB,624754,20071231
002108-E,SLB,428498,20080331
002108-E,KO,21103,20061231
002108-E,KO,20428,20070331
002108-E,KO,20138,20070630
002108-E,KO,19508,20070930
002108-E,KO,19631,20071231
002108-E,KO,16268,20080331
002108-E,GPS,207,20080331
002108-E,CAH,67852,20061231
002108-E,CAH,66730,20070331
002108-E,CAH,65775,20070630
002108-E,CAH,80925,20070930
002108-E,CAH,80260,20071231
002108-E,CAH,80189,20080331
002108-E,OMX,125,20080331
002108-E,ZBRA,300,20070930
002108-E,ZBRA,300,20071231
002108-E,ZBRA,300,20080331
002108-E,CTV.XX1,41,20080331
002108-E,RTI,2850,20061231
002108-E,RTI,1450,20070930
002108-E,RTI,1250,20071231
002108-E,TT,66,20080331
002108-E,TLAB,450,20070930
002108-E,TLAB,450,20071231
002108-E,TLAB,450,20080331
002108-E,POT,4000,20070630
002108-E,POT,28500,20070930
002108-E,POT,28400,20071231
002108-E,POT,28880,20080331
002108-E,AVT,289,20070930
002108-E,AVT,457,20071231
002108-E,AVT,289,20080331
002108-E,C,1376438,20061231
002108-E,C,1362219,20070331
002108-E,C,1361320,20070630
002108-E,C,1432549,20070930
002108-E,C,1527278,20071231
002108-E,C,1216330,20080331
002108-E,DNP,2500,20070930
002108-E,DNP,2500,20071231
002108-E,DNP,2500,20080331
002108-E,RWT,122,20080331
002108-E,JNJ,982553,20061231
002108-E,JNJ,987268,20070331
002108-E,JNJ,988438,20070630
002108-E,JNJ,1040283,20070930
002108-E,JNJ,1051829,20071231
