Institution ID,Security Ticker,Shares Held,Position report date
00BQTS-E,RTN,26,20100630
00BQTS-E,TIII,16174,20091231
00BQTS-E,TIII,16474,20100331
00BQTS-E,TIII,13485,20100630
00BQTS-E,TIII,961,20100930
00BQTS-E,UTIW,55,20091231
00BQTS-E,UTIW,1055,20100331
00BQTS-E,S.XX1,9494,20091231
00BQTS-E,S.XX1,50208,20100331
00BQTS-E,S.XX1,216,20100630
00BQTS-E,S.XX1,17700,20100930
00BQTS-E,TSFG,5920,20100630
00BQTS-E,TSFG,5920,20100930
00BQTS-E,SBAC,10830,20091231
00BQTS-E,SBAC,4717,20100331
00BQTS-E,SBAC,910,20100630
00BQTS-E,SBAC,4680,20100930
00BQTS-E,BSX,11630,20091231
00BQTS-E,BSX,66735,20100331
00BQTS-E,BSX,11500,20101231
00BQTS-E,RHI,1225,20091231
00BQTS-E,RHI,621,20100331
00BQTS-E,RHI,821,20100630
00BQTS-E,TRV,930,20091231
00BQTS-E,TRV,460,20100331
00BQTS-E,CIG,638,20100331
00BQTS-E,RRGB,753,20091231
00BQTS-E,RRGB,205,20100331
00BQTS-E,RRGB,133,20100630
00BQTS-E,FXE,88,20100331
00BQTS-E,EZPW,638,20100630
00BQTS-E,CMC,924,20091231
00BQTS-E,CMC,3600,20100331
00BQTS-E,ATVI,599,20100331
00BQTS-E,NXTM,298,20091231
00BQTS-E,NXTM,1316,20100331
00BQTS-E,NXTM,360,20100630
00BQTS-E,CATM,1654,20100331
00BQTS-E,HPT,1566,20100331
00BQTS-E,MDP,22090,20100331
00BQTS-E,MDP,18981,20100630
00BQTS-E,MDP,20301,20100930
00BQTS-E,MDP,31036,20101231
00BQTS-E,SGI,3650,20100331
00BQTS-E,SGI,3650,20100630
00BQTS-E,SGI,3650,20100930
00BQTS-E,WMB,504,20100630
00BQTS-E,WMB,32577,20101231
00BQTS-E,CCK,3696,20091231
00BQTS-E,CCK,6690,20100331
00BQTS-E,CCK,5245,20100630
00BQTS-E,KOG,1660,20091231
00BQTS-E,DXCM,583,20100331
00BQTS-E,GAS.XX1,2914,20101231
00BQTS-E,FRPT.XX1,1157,20091231
00BQTS-E,FRPT.XX1,2890,20100331
00BQTS-E,PWER,3530,20091231
00BQTS-E,PWER,373,20100630
00BQTS-E,FYR,363583,20091231
00BQTS-E,PVH,11008,20091231
00BQTS-E,PVH,629,20100331
00BQTS-E,PVH,1386,20100630
00BQTS-E,PVH,6613,20100930
00BQTS-E,NSR,453,20091231
00BQTS-E,NSR,1107,20100331
00BQTS-E,NSR,11682,20100630
00BQTS-E,NSR,9318,20100930
00BQTS-E,NSR,14323,20101231
00BQTS-E,DAN,107844,20091231
00BQTS-E,DAN,172186,20100331
00BQTS-E,DAN,78019,20100630
00BQTS-E,DAN,70773,20100930
00BQTS-E,DAN,67137,20101231
00BQTS-E,TPX,1737,20091231
00BQTS-E,TPX,604,20100331
00BQTS-E,LFL,3005,20091231
00BQTS-E,LFL,5346,20100331
00BQTS-E,LFL,366,20100630
00BQTS-E,OTIX,9632,20100930
00BQTS-E,STLD,1624,20091231
00BQTS-E,STLD,6571,20100331
00BQTS-E,STLD,4300,20100930
00BQTS-E,STLD,7200,20101231
00BQTS-E,SAPE,3033,20091231
00BQTS-E,BRCD,34803,20091231
00BQTS-E,BRCD,22536,20100331
00BQTS-E,BRCD,5835,20100630
00BQTS-E,BRCD,47000,20100930
00BQTS-E,BRCD,63408,20101231
00BQTS-E,PDL,29259,20091231
00BQTS-E,PDL,7646,20100331
00BQTS-E,PDL,12845,20100630
00BQTS-E,PDL,8579,20100930
00BQTS-E,PDL,7949,20101231
00BQTS-E,MCPIQ,773,20100930
00BQTS-E,AVA,99,20100331
00BQTS-E,BEAV,206,20100331
00BQTS-E,DZZ,1900,20100630
00BQTS-E,GEF,505,20091231
00BQTS-E,GEF,23,20100630
00BQTS-E,RBS.PRN,2723,20101231
00BQTS-E,DTE,2,20091231
00BQTS-E,DTE,129,20100630
00BQTS-E,PLCE,265,20091231
00BQTS-E,PLCE,1460,20100331
00BQTS-E,DIN,4300,20091231
00BQTS-E,DIN,1097,20100930
00BQTS-E,GPI,1172,20091231
00BQTS-E,GPI,681,20100630
00BQTS-E,EBIX,1100,20100930
00BQTS-E,UVV,213,20091231
00BQTS-E,UVV,529,20100331
00BQTS-E,DISCK,9,20091231
00BQTS-E,DISCK,1487,20100630
00BQTS-E,MAN,1210,20100331
00BQTS-E,MAN,43,20100630
00BQTS-E,ARCC,2669,20091231
00BQTS-E,ARCC,146,20100331
00BQTS-E,SPR,1649,20100331
00BQTS-E,CEF,4594,20091231
00BQTS-E,SVVS,961,20100630
00BQTS-E,IHR,137725,20091231
00BQTS-E,CTRX,171,20100331
00BQTS-E,CXG,40592,20100331
00BQTS-E,PCYC,656,20100630
00BQTS-E,KOL,2510,20101231
00BQTS-E,CHKP,108,20091231
00BQTS-E,CHKP,180,20100630
00BQTS-E,CHKP,2160,20101231
00BQTS-E,KRA,83,20100331
00BQTS-E,KRA,485,20100630
00BQTS-E,MAS,6740,20091231
00BQTS-E,MAS,10557,20100630
00BQTS-E,BCR,10985,20100331
00BQTS-E,BCR,10928,20100630
00BQTS-E,BCR,8988,20100930
00BQTS-E,UNCA,167450,20100930
00BQTS-E,QLGC,981,20091231
00BQTS-E,QLGC,1133,20100331
00BQTS-E,QLGC,1306,20100630
00BQTS-E,QLGC,3940,20100930
00BQTS-E,FFIV,5,20091231
00BQTS-E,FFIV,19,20100630
00BQTS-E,FFIV,10,20101231
00BQTS-E,CRDN,334,20091231
00BQTS-E,CRDN,390,20100331
00BQTS-E,CCME,700,20100930
00BQTS-E,RHT,10330,20091231
00BQTS-E,RHT,12230,20100331
00BQTS-E,RHT,5726,20100630
00BQTS-E,RHT,4440,20100930
00BQTS-E,RHT,3480,20101231
00BQTS-E,FCS,3141,20091231
00BQTS-E,LEN,614,20091231
00BQTS-E,LEN,5298,20100331
00BQTS-E,HBHC,642,20091231
00BQTS-E,HBHC,906,20100331
00BQTS-E,STJ,288,20091231
00BQTS-E,STJ,456,20100331
00BQTS-E,PRE,5580,20091231
00BQTS-E,PRE,17,20100630
00BQTS-E,LDKYQ,4690,20091231
00BQTS-E,LDKYQ,762,20100331
00BQTS-E,LDKYQ,4220,20100930
00BQTS-E,DNEX,29350,20101231
00BQTS-E,MTL,147,20100331
00BQTS-E,MTL,1700,20100930
00BQTS-E,BRLI,508,20091231
00BQTS-E,BRLI,680,20100331
00BQTS-E,DECK,151,20091231
00BQTS-E,DECK,1336,20100630
00BQTS-E,DECK,6938,20100930
00BQTS-E,DECK,1000,20101231
00BQTS-E,ADGI,20732,20100331
00BQTS-E,ADGI,16890,20100630
00BQTS-E,ADGI,12354,20100930
00BQTS-E,PPHYL,4060,20100331
00BQTS-E,AUO,2870,20101231
00BQTS-E,ARTG,1102263,20101231
00BQTS-E,VIRL,43232,20100630
00BQTS-E,MOS,9138,20091231
00BQTS-E,MOS,6041,20100331
00BQTS-E,TCK.B,13751,20091231
00BQTS-E,TCK.B,10568,20100331
00BQTS-E,TCK.B,149,20100630
00BQTS-E,MTRX,915,20091231
00BQTS-E,MTRX,2950,20100331
00BQTS-E,BX,135,20091231
00BQTS-E,BX,2158,20100331
00BQTS-E,BX,1030,20100630
00BQTS-E,IP,15862,20091231
00BQTS-E,IP,31656,20100331
00BQTS-E,IP,19371,20100630
00BQTS-E,IP,5916,20100930
00BQTS-E,IP,1490,20101231
00BQTS-E,ZRAN,1672,20100331
00BQTS-E,ZRAN,9562,20101231
00BQTS-E,EXTR,1232,20091231
00BQTS-E,JMBA,3124,20091231
00BQTS-E,TRA,2324,20091231
00BQTS-E,TRA,184380,20100331
00BQTS-E,RDS.A,36,20100331
00BQTS-E,LIA,289184,20091231
00BQTS-E,LIA,982643,20100331
00BQTS-E,LIA,789766,20100630
00BQTS-E,LIA,680697,20100930
00BQTS-E,SOL,1338,20091231
00BQTS-E,SOL,902,20100630
00BQTS-E,PPMIQ,9989,20100331
00BQTS-E,CHRD,257258,20100331
00BQTS-E,SEE,65,20100630
00BQTS-E,WPCS,3912,20100930
00BQTS-E,WPCS,8776,20101231
00BQTS-E,OUTR,274,20100331
00BQTS-E,OUTR,1000,20100930
00BQTS-E,VALE,17615,20100331
00BQTS-E,VALE,5824,20100630
00BQTS-E,VALE,4000,20100930
00BQTS-E,CNK,1211,20091231
00BQTS-E,CNK,1905,20100331
00BQTS-E,CNK,86,20100630
00BQTS-E,TSN,1261,20091231
00BQTS-E,BRO,147,20091231
00BQTS-E,BRO,370,20100331
00BQTS-E,VG,857,20100630
00BQTS-E,ANN,781,20100630
00BQTS-E,ANN,2110,20101231
00BQTS-E,SAN,962,20100630
00BQTS-E,RY,267,20100331
00BQTS-E,EHTH,342,20091231
00BQTS-E,EGN,218,20091231
00BQTS-E,EGN,243,20100331
00BQTS-E,EGN,29,20100630
00BQTS-E,PTM,260,20091231
00BQTS-E,AMN.XX1,136,20100331
00BQTS-E,PDCE,698,20091231
00BQTS-E,PDCE,3564,20100331
00BQTS-E,FCFS,1242,20091231
00BQTS-E,FCFS,407,20100331
00BQTS-E,FITBP,7167,20091231
00BQTS-E,FITBP,10409,20100331
00BQTS-E,FITBP,4521,20100630
00BQTS-E,FITBP,5301,20100930
00BQTS-E,SHEN,143,20091231
00BQTS-E,TWI,7104,20091231
00BQTS-E,TWI,2849,20100331
00BQTS-E,TWI,67,20100630
00BQTS-E,FRX,1168,20100331
00BQTS-E,FRX,9441,20100630
00BQTS-E,SBUX,15,20091231
00BQTS-E,SBUX,513,20100331
00BQTS-E,SBUX,125,20100630
00BQTS-E,SBUX,2000,20100930
00BQTS-E,SBUX,3560,20101231
00BQTS-E,PCAR,2173,20100331
00BQTS-E,PCAR,560,20100630
00BQTS-E,PBCT,1448,20091231
00BQTS-E,PBCT,2744,20100331
00BQTS-E,SO,239,20100630
00BQTS-E,VRSK,4500,20100331
00BQTS-E,VRSK,1553,20100630
00BQTS-E,VRSK,1890,20100930
00BQTS-E,BMY,21388,20091231
00BQTS-E,BMY,10121,20100331
00BQTS-E,BMY,862,20100630
00BQTS-E,ZGEN,7002,20100331
00BQTS-E,ZGEN,249,20100630
00BQTS-E,ZGEN,137597,20100930
00BQTS-E,IO,2290,20091231
00BQTS-E,WYNN,2390,20100630
00BQTS-E,WYNN,10,20101231
00BQTS-E,ICE,181,20091231
00BQTS-E,ICE,355,20100630
00BQTS-E,COL,6932,20100331
00BQTS-E,COL,566,20100630
00BQTS-E,COL,1930,20101231
00BQTS-E,LSTR,2,20091231
00BQTS-E,LSTR,1994,20100630
00BQTS-E,LSTR,998,20100930
00BQTS-E,KCI,7,20091231
00BQTS-E,URBN,25483,20091231
00BQTS-E,URBN,25143,20100331
00BQTS-E,URBN,10537,20100630
00BQTS-E,URBN,12163,20100930
00BQTS-E,URBN,9201,20101231
00BQTS-E,CPA,27,20091231
00BQTS-E,CPA,42,20100331
00BQTS-E,MDNU,221,20100630
00BQTS-E,PSSI,541,20091231
00BQTS-E,PSSI,1400,20100930
00BQTS-E,WLTW,186,20091231
00BQTS-E,CVG,1156,20100331
00BQTS-E,AON,486,20100331
00BQTS-E,EURX,9760,20101231
00BQTS-E,ATR,34,20100630
00BQTS-E,GOLD,10430,20091231
00BQTS-E,PROJ,652,20091231
00BQTS-E,PROJ,1629,20100331
00BQTS-E,QUOT.XX1,6025,20100630
00BQTS-E,LCC,2343,20100331
00BQTS-E,LCC,574,20100630
00BQTS-E,WCC,8,20091231
00BQTS-E,MDRX,1880,20100630
00BQTS-E,MDRX,2640,20101231
00BQTS-E,DLLR,274,20091231
00BQTS-E,CIEN,1973,20091231
00BQTS-E,CIEN,660,20100331
00BQTS-E,CIEN,80,20100630
00BQTS-E,CIEN,1166,20101231
00BQTS-E,GS,9726,20091231
00BQTS-E,GS,7189,20100331
00BQTS-E,GS,170,20101231
00BQTS-E,VEOEY,3000,20100630
00BQTS-E,EXC,4101,20091231
00BQTS-E,EXC,4101,20100331
00BQTS-E,EXC,2200,20100630
00BQTS-E,IWF,2560,20091231
00BQTS-E,AXLL,700,20100930
00BQTS-E,ALD.XX1,13394,20091231
00BQTS-E,ALD.XX1,28197,20100331
00BQTS-E,TSO,216,20091231
00BQTS-E,SIAL,105,20091231
00BQTS-E,SIAL,266,20100331
00BQTS-E,SIAL,15314,20100630
00BQTS-E,SIAL,17404,20100930
00BQTS-E,SIAL,32357,20101231
00BQTS-E,WWD,516,20091231
00BQTS-E,WWD,1430,20100331
00BQTS-E,FCEC,12018,20091231
00BQTS-E,FCEC,17843,20100331
00BQTS-E,FCEC,18339,20100630
00BQTS-E,FCEC,11258,20100930
00BQTS-E,CAM,1172,20091231
00BQTS-E,CAM,3646,20100331
00BQTS-E,CAM,6785,20100630
00BQTS-E,CAM,13203,20100930
00BQTS-E,TRW,5,20091231
00BQTS-E,TW,68,20091231
00BQTS-E,TW,170,20100331
00BQTS-E,ICFI,922,20091231
00BQTS-E,CRD.B,1602,20091231
00BQTS-E,CRD.B,2240,20100331
00BQTS-E,IM,477,20091231
00BQTS-E,PCL,53,20100331
00BQTS-E,PCL,1656,20100630
00BQTS-E,SP,4360,20091231
00BQTS-E,SP,2242,20100331
00BQTS-E,BPW,143077,20091231
00BQTS-E,BPW,175261,20100331
00BQTS-E,FDX,12928,20091231
00BQTS-E,VAL,1389,20100630
00BQTS-E,ARW,1402,20091231
00BQTS-E,LNCR,2490,20100331
00BQTS-E,OREX,418,20091231
00BQTS-E,OREX,949,20100630
00BQTS-E,BBBY,608,20091231
00BQTS-E,BBBY,315,20100331
00BQTS-E,BBBY,294,20100630
00BQTS-E,DYNP,759,20091231
00BQTS-E,MA,4047,20091231
00BQTS-E,MA,5485,20100331
00BQTS-E,MA,2396,20100630
00BQTS-E,ITG,382,20091231
00BQTS-E,ITG,310,20100331
00BQTS-E,OXM,250,20100331
00BQTS-E,TSU,445,20091231
00BQTS-E,TSU,708,20100331
00BQTS-E,WOR,105,20091231
00BQTS-E,WOR,5142,20100630
00BQTS-E,ONB,1625,20100331
00BQTS-E,VIV.XX1,1523,20091231
00BQTS-E,VIV.XX1,543,20100331
00BQTS-E,LDOS,948,20091231
00BQTS-E,LDOS,2370,20100331
00BQTS-E,LDOS,1577,20100630
00BQTS-E,CVH,670,20091231
00BQTS-E,CVH,100,20100630
00BQTS-E,VRSN,125,20091231
00BQTS-E,VRSN,912,20100331
00BQTS-E,VRSN,1066,20100630
00BQTS-E,TBT,300,20100331
00BQTS-E,TBT,156,20100630
00BQTS-E,TBT,1100,20100930
00BQTS-E,FIX,1936,20091231
00BQTS-E,FIX,5527,20100331
00BQTS-E,ASCA,2089,20091231
00BQTS-E,ASCA,2805,20100331
00BQTS-E,ASCA,10360,20100930
00BQTS-E,KBH,421,20100331
00BQTS-E,KBH,40894,20100630
00BQTS-E,LGF,1083,20100331
00BQTS-E,LGF,957,20101231
00BQTS-E,STRZA,466,20091231
00BQTS-E,STRZA,129,20100630
00BQTS-E,XOM,9956,20091231
00BQTS-E,XOM,8251,20100331
00BQTS-E,XOM,173860,20100630
00BQTS-E,XOM,16397,20100930
00BQTS-E,VAR,257,20091231
00BQTS-E,VAR,1167,20100331
00BQTS-E,TEO,776,20100331
00BQTS-E,LSTZA,37968,20091231
00BQTS-E,LSTZA,12781,20100331
00BQTS-E,LSTZA,6254,20100630
00BQTS-E,LSTZA,10665,20100930
00BQTS-E,LSTZA,13909,20101231
00BQTS-E,WPRT,473,20091231
00BQTS-E,WPRT,167,20100331
00BQTS-E,ORN,73,20100331
00BQTS-E,ORN,293,20100630
00BQTS-E,FICO,156,20091231
00BQTS-E,FICO,719,20100331
00BQTS-E,AMSC,5276,20100331
00BQTS-E,ATML,1349,20091231
00BQTS-E,ATML,544,20100331
00BQTS-E,DINE,6219,20100630
00BQTS-E,DINE,5502,20100930
00BQTS-E,TUNE,148397,20100930
00BQTS-E,REV,102,20100630
00BQTS-E,BJRI,393,20100630
00BQTS-E,BK,682,20091231
00BQTS-E,BK,942,20100331
00BQTS-E,BK,3502,20100630
00BQTS-E,BK,376,20100930
00BQTS-E,BK,421,20101231
00BQTS-E,SINA,223,20100331
00BQTS-E,CRK,14840,20091231
00BQTS-E,CRK,124,20100630
00BQTS-E,GLG,2929,20100331
00BQTS-E,GLG,277868,20100630
00BQTS-E,GLG,271638,20100930
00BQTS-E,BWLD,350,20101231
00BQTS-E,AWCMY,1698,20091231
00BQTS-E,PGR,174,20091231
00BQTS-E,PGR,817,20100331
00BQTS-E,PGR,3272,20100630
00BQTS-E,IEX,1300,20100630
00BQTS-E,CJBK,10778,20100630
00BQTS-E,CJBK,13178,20100930
00BQTS-E,BNHN,1444,20100331
00BQTS-E,BNHN,3233,20100930
00BQTS-E,BNHN,3765,20101231
00BQTS-E,LNC,6399,20091231
00BQTS-E,LNC,10345,20100331
00BQTS-E,LNC,53,20100630
00BQTS-E,LNC,2676,20101231
00BQTS-E,TEL,80,20100630
00BQTS-E,TEL,2060,20101231
00BQTS-E,ORCL,3446,20091231
00BQTS-E,ORCL,6022,20100331
00BQTS-E,ORCL,1158,20100630
00BQTS-E,ORCL,2550,20100930
00BQTS-E,ORCL,3160,20101231
00BQTS-E,HTS,34,20091231
00BQTS-E,BXP,223,20091231
00BQTS-E,BXP,3782,20100331
00BQTS-E,BXP,281,20100630
00BQTS-E,FITB,1820,20091231
00BQTS-E,FITB,17670,20100331
00BQTS-E,JASO,12790,20091231
00BQTS-E,JASO,4361,20100331
00BQTS-E,JASO,253,20100630
00BQTS-E,JASO,1260,20100930
00BQTS-E,ES.XX1,233,20100331
00BQTS-E,AKAM,644,20091231
00BQTS-E,ASH,6,20091231
00BQTS-E,ASH,340,20100331
00BQTS-E,ASH,53,20100630
00BQTS-E,WTI,188,20091231
00BQTS-E,TAP,618,20100630
00BQTS-E,MBFI,653,20100331
00BQTS-E,MBFI,354,20100630
00BQTS-E,MMS,228,20091231
00BQTS-E,MMS,175,20100331
00BQTS-E,NSPH,3750,20091231
00BQTS-E,NSPH,3750,20100331
00BQTS-E,NSPH,3750,20100630
00BQTS-E,NSPH,3750,20100930
00BQTS-E,CCE,889,20091231
00BQTS-E,CCE,81753,20100331
00BQTS-E,CCE,27719,20100630
00BQTS-E,CCE,5991,20100930
00BQTS-E,PDCO,986,20091231
00BQTS-E,PDCO,39398,20100331
00BQTS-E,PDCO,39254,20100630
00BQTS-E,PDCO,53944,20100930
00BQTS-E,PDCO,86396,20101231
00BQTS-E,JAS,22,20091231
00BQTS-E,JAS,45,20100331
00BQTS-E,JAS,388,20100630
00BQTS-E,JAS,39426,20101231
00BQTS-E,CKH,3,20091231
00BQTS-E,KNL,753,20091231
00BQTS-E,KNL,3190,20100331
00BQTS-E,WPPGY,8,20091231
00BQTS-E,WPPGY,42,20100630
00BQTS-E,WCN.XX2,5143,20100331
00BQTS-E,DSX,433,20091231
00BQTS-E,DSX,7300,20100331
00BQTS-E,DSX,6022,20100630
00BQTS-E,DSX,6022,20100930
00BQTS-E,GM,5065,20101231
00BQTS-E,RDWR,740,20100331
00BQTS-E,RDWR,1606,20100930
00BQTS-E,RDWR,2748,20101231
00BQTS-E,STE,100,20091231
00BQTS-E,FFCH,450,20100331
00BQTS-E,FFCH,303,20100630
00BQTS-E,HDNG,2527,20100331
00BQTS-E,HDNG,900,20100630
00BQTS-E,HYG,691,20100630
00BQTS-E,SHS,2620,20091231
00BQTS-E,SHS,3204,20100331
00BQTS-E,KMX,1074,20091231
00BQTS-E,KMX,359,20100331
00BQTS-E,RHP,3433,20100331
00BQTS-E,NGS,1270,20100331
00BQTS-E,ABEV,110,20100331
00BQTS-E,ABEV,164,20100630
00BQTS-E,SNP,10,20091231
00BQTS-E,SNP,23,20100331
00BQTS-E,CGC,86592,20100930
00BQTS-E,CGC,46529,20101231
00BQTS-E,BEAT,2178,20091231
00BQTS-E,BEAT,1425,20100331
00BQTS-E,SOA,18344,20091231
00BQTS-E,OIHYL,6870,20091231
00BQTS-E,OIHYL,9930,20100331
00BQTS-E,OIHYL,2250,20100930
00BQTS-E,OIHYL,6805,20101231
00BQTS-E,BZH,202,20100331
00BQTS-E,BZH,10790,20100630
00BQTS-E,BZH,1430,20100930
00BQTS-E,BZH,1430,20101231
00BQTS-E,EDMC,2960,20091231
00BQTS-E,EDMC,1068,20100331
00BQTS-E,EDMC,160,20100930
00BQTS-E,ACF,160023,20100930
00BQTS-E,TNS,2659,20091231
00BQTS-E,TNS,9900,20100331
00BQTS-E,TNS,5894,20100630
00BQTS-E,TNS,6618,20100930
00BQTS-E,KATE,3406,20091231
00BQTS-E,KATE,10191,20100331
00BQTS-E,KATE,2711,20100630
00BQTS-E,EWG,313,20091231
00BQTS-E,RAD,34770,20100331
00BQTS-E,MFCB,493,20091231
00BQTS-E,MKL,4,20100331
00BQTS-E,MKL,631,20100630
00BQTS-E,MKL,863,20100930
00BQTS-E,MKL,2739,20101231
00BQTS-E,SYUT,731,20100630
00BQTS-E,SOHU,29,20091231
00BQTS-E,SOHU,73,20100331
00BQTS-E,SOHU,95,20100630
00BQTS-E,EOCC,416,20091231
00BQTS-E,EOCC,1308,20100331
00BQTS-E,EOCC,405,20100630
00BQTS-E,GT,12216,20091231
00BQTS-E,GT,27757,20100331
00BQTS-E,GT,17850,20100630
00BQTS-E,GT,8483,20100930
00BQTS-E,XEC,10024,20091231
00BQTS-E,XEC,3264,20100331
00BQTS-E,WSM,2670,20091231
00BQTS-E,WSM,7440,20100331
00BQTS-E,WSM,891,20100630
00BQTS-E,FCE.A,2874,20100630
00BQTS-E,HVB,2234,20091231
00BQTS-E,HVB,3188,20100331
00BQTS-E,HVB,690,20100630
00BQTS-E,VVUS,202,20091231
00BQTS-E,VVUS,592,20100331
00BQTS-E,VVUS,988,20100630
00BQTS-E,VVUS,1920,20101231
00BQTS-E,WLTGQ,11318,20091231
00BQTS-E,WLTGQ,6963,20100331
00BQTS-E,WLTGQ,4161,20100630
00BQTS-E,WLTGQ,4738,20100930
00BQTS-E,WLTGQ,25606,20101231
00BQTS-E,SLM,1010,20091231
00BQTS-E,SLM,301,20100630
00BQTS-E,CTXS,91,20100630
00BQTS-E,TIN,7068,20100630
00BQTS-E,WU,8240,20091231
00BQTS-E,WU,1998,20100331
00BQTS-E,WU,133,20100630
00BQTS-E,WU,1810,20101231
00BQTS-E,CVC,1600,20091231
00BQTS-E,CVC,1187,20100331
00BQTS-E,CVC,1109,20100630
00BQTS-E,ICXT,55232,20100930
00BQTS-E,EAT,207,20091231
00BQTS-E,EAT,1379,20100331
00BQTS-E,TWLL,51050,20100331
00BQTS-E,STRL,1455,20091231
00BQTS-E,STRL,1261,20100331
00BQTS-E,PFE,5148,20091231
00BQTS-E,PFE,29161,20100331
00BQTS-E,PFE,1205,20100630
00BQTS-E,PFE,4410,20100930
00BQTS-E,PFE,2360,20101231
00BQTS-E,CKR,143353,20100331
00BQTS-E,CKR,28218,20100630
00BQTS-E,CVS,1271,20091231
00BQTS-E,CVS,113,20100331
00BQTS-E,CVS,259,20100630
00BQTS-E,CVS,1460,20100930
00BQTS-E,EMS,4119,20091231
00BQTS-E,EMS,3702,20100331
00BQTS-E,EMS,20601,20101231
00BQTS-E,VNDA,263,20100630
00BQTS-E,CA,24953,20091231
00BQTS-E,CA,635,20100331
00BQTS-E,SHLD,3,20091231
00BQTS-E,SHLD,107,20100331
00BQTS-E,CDVIQ,1203,20091231
00BQTS-E,CDVIQ,3000,20100331
00BQTS-E,SBIB,1325,20100331
00BQTS-E,SIVB,108,20100331
00BQTS-E,LOGN,150,20100630
00BQTS-E,SOGCQ,9921,20091231
00BQTS-E,SOGCQ,1806,20100331
00BQTS-E,TCBK,292,20100331
00BQTS-E,CDXS,1516,20100630
00BQTS-E,IQNT,2834,20100331
00BQTS-E,PAR.XX1,286,20091231
00BQTS-E,PAR.XX1,486,20100331
00BQTS-E,PAR.XX1,194,20100630
00BQTS-E,JW.A,34,20100630
00BQTS-E,RF,9251,20091231
00BQTS-E,RF,3290,20100331
00BQTS-E,AGN,1128,20091231
00BQTS-E,AGN,345,20100630
00BQTS-E,AGN,3110,20100930
00BQTS-E,ALLI,29423,20091231
00BQTS-E,CML,686,20100630
00BQTS-E,CML,213,20100930
00BQTS-E,CML,58794,20101231
00BQTS-E,BG,124,20100331
00BQTS-E,BG,27,20100630
00BQTS-E,BG,400,20100930
00BQTS-E,BXC,40080,20100930
00BQTS-E,BXC,2274,20101231
00BQTS-E,ATHN,5710,20100331
00BQTS-E,ATHN,21184,20100630
00BQTS-E,TTPA,11898,20101231
00BQTS-E,SIRO,170,20100630
00BQTS-E,AWI,233,20100331
00BQTS-E,JCG,136533,20101231
00BQTS-E,TECH,1175,20100930
00BQTS-E,UTEK,96,20091231
00BQTS-E,BWEN,4160,20100331
00BQTS-E,SJI,244,20091231
00BQTS-E,SJI,606,20100331
00BQTS-E,IWM,48741,20100331
00BQTS-E,IWM,33040,20100630
00BQTS-E,IWM,44529,20100930
00BQTS-E,IWM,51750,20101231
00BQTS-E,CSFL,503,20100331
00BQTS-E,CSFL,348,20100630
00BQTS-E,XEL,371,20091231
00BQTS-E,RGS,5942,20100930
00BQTS-E,ARST,174,20100630
00BQTS-E,ARST,15465,20100930
00BQTS-E,BAC.PRS,91932,20091231
00BQTS-E,GVFG,59915,20091231
00BQTS-E,UHS,11654,20091231
00BQTS-E,UHS,1046,20100331
00BQTS-E,UHS,245,20100630
00BQTS-E,HK.XX1,68705,20091231
00BQTS-E,HK.XX1,15817,20100331
00BQTS-E,HK.XX1,11043,20100630
00BQTS-E,HK.XX1,11119,20100930
00BQTS-E,HK.XX1,15323,20101231
00BQTS-E,EQIX,18951,20091231
00BQTS-E,EQIX,26251,20100331
00BQTS-E,EQIX,9061,20100630
00BQTS-E,EQIX,9851,20100930
00BQTS-E,EQIX,4141,20101231
00BQTS-E,CNX,73,20091231
00BQTS-E,CNX,11472,20100331
00BQTS-E,CNX,4927,20100630
00BQTS-E,CNX,4049,20100930
00BQTS-E,ACV.XX1,1634,20100331
00BQTS-E,ACV.XX1,1445,20100630
00BQTS-E,ACV.XX1,10737,20100930
00BQTS-E,ACV.XX1,68014,20101231
00BQTS-E,MCF,211,20091231
00BQTS-E,MCF,525,20100331
00BQTS-E,DNR,588,20091231
00BQTS-E,DNR,1718,20100331
00BQTS-E,DNR,5828,20100630
00BQTS-E,DNR,2272,20100930
00BQTS-E,DNR,20,20101231
00BQTS-E,DHT,69065,20100630
00BQTS-E,DHT,42903,20100930
00BQTS-E,DHT,28336,20101231
00BQTS-E,RIG,1019,20091231
00BQTS-E,RIG,82,20100331
00BQTS-E,RIG,123,20100630
00BQTS-E,RIG,10443,20100930
00BQTS-E,RIG,12146,20101231
00BQTS-E,CYB,2669,20100331
00BQTS-E,CYB,2293,20100630
00BQTS-E,V,15227,20091231
00BQTS-E,V,10626,20100331
00BQTS-E,V,780,20100630
00BQTS-E,V,400,20100930
00BQTS-E,VQ,9704,20091231
00BQTS-E,VQ,19788,20100930
00BQTS-E,HSON,2499,20100331
00BQTS-E,PNC,283,20091231
00BQTS-E,PNC,256,20100331
00BQTS-E,PNC,93,20100630
00BQTS-E,SMG,5500,20091231
00BQTS-E,PRGO,166,20100331
00BQTS-E,PRGO,8036,20100630
00BQTS-E,PRGO,11926,20100930
00BQTS-E,PRGO,4840,20101231
00BQTS-E,IVZ,4,20091231
00BQTS-E,IVZ,14730,20100331
00BQTS-E,CMTL,48,20091231
00BQTS-E,CMTL,1072,20100930
00BQTS-E,AB,304,20100331
00BQTS-E,AB,312,20100630
00BQTS-E,WRK,1652,20100331
00BQTS-E,FOX,1100,20091231
00BQTS-E,FOX,1700,20100331
00BQTS-E,QID,9300,20100930
